20190200|85|M3|421201|||PEN|6|20109072177|01|F204|05163918|09/02/2019|09/02/2019|09/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|18.99|080100&201902&85&M3|1|
20190200|180|M1|9432501||104|PEN|||00||0|||10/02/2019|PRUEBA2||10.00|0.00|080100&201902&180&M1|1|
20190200|180|M2|40111|||PEN|||00||0|||10/02/2019|PRUEBA2 01 0F101-00000123||1.80|0.00|080100&201902&180&M2|1|
20190200|180|M3|421201|||PEN|6|20100025915|01|F101|00000123|10/02/2019|10/05/2019|10/02/2019|PRUEBA2||0.00|11.80|080100&201902&180&M3|1|
20190200|180|M4|976101||107|PEN|||00||0|||10/02/2019|AJUSTE REDONDEO PRUEBA2||0.00|0.00|080100&201902&180&M4|1|
20190200|180|M5|632501||104|PEN|||00||0|||10/02/2019|PRUEBA2||10.00|0.00|080100&201902&180&M5|1|
20190200|180|M6|676101||107|PEN|||00||0|||10/02/2019|PRUEBA2||0.00|0.00|080100&201902&180&M6|1|
20190200|180|M7|791301|||PEN|||00||0|||10/02/2019|PRUEBA2||0.00|10.00|080100&201902&180&M7|1|
20190200|180|M8|791701|||PEN|||00||0|||10/02/2019|PRUEBA2||0.00|0.00|080100&201902&180&M8|1|
20190200|181|M1|421201||104|PEN|6|20100025915|01|F101|00000123|10/02/2019|10/05/2019|10/02/2019|ANTICIPO A PROVEEDORES||11.80|0.00||1|
20190200|181|M2|1041102|||PEN|||00||0|10/02/2019||10/02/2019|ANTICIPO A PROVEEDORES||0.00|11.80||1|
20190200|193|M1|601101|||PEN|||00||0|||10/02/2019|prueba letra||100.00|0.00||1|
20190200|193|M2|40111|||PEN|||00||0|||10/02/2019|prueba letra A01 00100-00000200||18.00|0.00||1|
20190200|193|M3|423101|||PEN|6|20482684557|00||0|||10/02/2019|prueba letra||0.00|118.00||1|
20190200|103|M1|602101||109|PEN|||00||0|||11/02/2019|COMPRA DE INSUMOS   VARIOS||13.04|0.00|080100&201902&103&M1|1|
20190200|103|M2|40111|||PEN|||00||0|||11/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F718-00003819||2.36|0.00|080100&201902&103&M2|1|
20190200|103|M3|421201|||PEN|6|20508565934|01|F718|00003819|11/02/2019|11/02/2019|11/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|15.40|080100&201902&103&M3|1|
20190200|106|M1|602101||109|PEN|||00||0|||11/02/2019|COMPRA DE INSUMOS   VARIOS||85.15|0.00|080100&201902&106&M1|1|
20190200|106|M2|40111|||PEN|||00||0|||11/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-00189838||2.04|0.00|080100&201902&106&M2|1|
20190200|106|M3|421201|||PEN|6|20109072177|01|F204|00189838|11/02/2019|11/02/2019|11/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|87.19|080100&201902&106&M3|1|
20190200|129|M1|602101||109|PEN|||00||0|||11/02/2019|COMPRA DE INSUMOS   VARIOS||52.95|0.00|080100&201902&129&M1|1|
20190200|129|M2|40111|||PEN|||00||0|||11/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F200-00053883||9.53|0.00|080100&201902&129&M2|1|
20190200|129|M3|421201|||PEN|6|20557079441|01|F200|00053883|11/02/2019|11/02/2019|11/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|62.48|080100&201902&129&M3|1|
20190200|182|M1|101101||1|PEN|||00||0|||11/02/2019|COMPRA||100.00|0.00|080100&201902&182&M1|1|
20190200|182|M2|40111|||PEN|||00||0|||11/02/2019|COMPRA 01 0F001-00000125||18.00|0.00|080100&201902&182&M2|1|
20190200|182|M3|421201|||PEN|6|20100025915|01|F001|00000125|11/02/2019|11/02/2019|11/02/2019|COMPRA||0.00|118.00|080100&201902&182&M3|1|
20190200|83|M1|602101||109|PEN|||00||0|||12/02/2019|COMPRA DE INSUMOS   VARIOS||80.55|0.00|080100&201902&83&M1|1|
20190200|83|M2|40111|||PEN|||00||0|||12/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-00189933||11.55|0.00|080100&201902&83&M2|1|
20190200|83|M3|421201|||PEN|6|20109072177|01|F204|00189933|12/02/2019|12/02/2019|12/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|92.10|080100&201902&83&M3|1|
20190200|84|M1|602101||109|PEN|||00||0|||12/02/2019|COMPRA DE INSUMOS   VARIOS||29.31|0.00|080100&201902&84&M1|1|
20190200|84|M2|40111|||PEN|||00||0|||12/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F204-00189948||5.28|0.00|080100&201902&84&M2|1|
20190200|84|M3|421201|||PEN|6|20109072177|01|F204|00189948|12/02/2019|12/02/2019|12/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|34.59|080100&201902&84&M3|1|
20190200|84|M4|976101||107|PEN|||00||0|||12/02/2019|AJUSTE REDONDEO COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&84&M4|1|
20190200|84|M5|676101||107|PEN|||00||0|||12/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&84&M5|1|
20190200|84|M6|791701|||PEN|||00||0|||12/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&84&M6|1|
20190200|102|M1|602101||109|PEN|||00||0|||12/02/2019|COMPRA DE INSUMOS   VARIOS||6.80|0.00|080100&201902&102&M1|1|
20190200|102|M2|421201|||PEN|6|20508565934|01|F718|00003831|12/02/2019|12/02/2019|12/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|6.80|080100&201902&102&M2|1|
20190200|112|M1|602101||109|PEN|||00||0|||12/02/2019|COMPRA DE INSUMOS   VARIOS||13.38|0.00|080100&201902&112&M1|1|
20190200|112|M2|40111|||PEN|||00||0|||12/02/2019|COMPRA DE INSUMOS   VARIOS 01 0F718-00003830||1.92|0.00|080100&201902&112&M2|1|
20190200|112|M3|421201|||PEN|6|20508565934|01|F718|00003830|12/02/2019|12/02/2019|12/02/2019|COMPRA DE INSUMOS   VARIOS||0.00|15.30|080100&201902&112&M3|1|
20190200|112|M4|776101|||PEN|||00||0|||12/02/2019|AJUSTE REDONDEO COMPRA DE INSUMOS   VARIOS||0.00|0.00|080100&201902&112&M4|1|
20190200|183|M1|1041102|||PEN|||00||0|12/02/2019||12/02/2019|fdf||10.00|0.00||1|
20190200|183|M2|1041102|||PEN|||00||0|12/02/2019||12/02/2019|fdf||0.00|10.00||1|
20190200|184|M1|101101|||PEN|||00||0|12/02/2019||12/02/2019|fdf||10.00|0.00||1|
